discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,ano
Athletics,1500m Feminino,rio-2016,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/faith-chepngetich-kipyegon,Faith Chepngetich KIPYEGON,248.92,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,SILVER,,,2,Ethiopia,ET,ETH,https://olympics.com/en/athletes/genzebe-dibaba,Genzebe DIBABA,250.27,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,BRONZE,,,3,United States of America,US,USA,,Jenny Barringer-Simpson,250.53,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,4,United States of America,US,USA,https://olympics.com/en/athletes/shannon-rowbury,Shannon ROWBURY,251.05,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,5,Netherlands,NL,NED,https://olympics.com/en/athletes/sifan-hassan,Sifan HASSAN,251.23,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,6,Sweden,SE,SWE,https://olympics.com/en/athletes/meraf-bahta,Meraf BAHTA,252.59,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,7,Great Britain,GB,GBR,https://olympics.com/en/athletes/laura-muir,Laura MUIR,252.88,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,8,Ethiopia,ET,ETH,https://olympics.com/en/athletes/dawit-seyaum,Dawit SEYAUM,253.14,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,9,Ethiopia,ET,ETH,https://olympics.com/en/athletes/besu-sado,Besu SADO,253.58,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,10,Poland,PL,POL,https://olympics.com/en/athletes/sofia-ennaoui,Sofia ENNAOUI,254.72,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,11,Great Britain,GB,GBR,https://olympics.com/en/athletes/laura-weightman,Laura WEIGHTMAN,254.95,TIME,2016
Athletics,1500m Feminino,rio-2016,Athlete,,,,12,Morocco,MA,MAR,https://olympics.com/en/athletes/rababe-arafi,Rababe ARAFI,255.16,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/david-rudisha,David RUDISHA,102.15,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,SILVER,,,2,Algeria,DZ,ALG,https://olympics.com/en/athletes/taoufik-makhloufi,Taoufik MAKHLOUFI,102.61,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,BRONZE,,,3,United States of America,US,USA,https://olympics.com/en/athletes/clayton-murphy,Clayton MURPHY,102.93,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,,,,4,France,FR,FRA,https://olympics.com/en/athletes/pierre-ambroise-bosse,Pierre-Ambroise BOSSE,103.41,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,,,,5,Kenya,KE,KEN,https://olympics.com/en/athletes/ferguson-cheruiyot-rotich,Ferguson Cheruiyot ROTICH,103.55,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,,,,6,Poland,PL,POL,https://olympics.com/en/athletes/marcin-lewandowski,Marcin LEWANDOWSKI,104.2,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,,,,7,Kenya,KE,KEN,https://olympics.com/en/athletes/alfred-kipketer,Alfred KIPKETER,106.02,TIME,2016
Athletics,800m Masculino,rio-2016,Athlete,,,,8,United States of America,US,USA,https://olympics.com/en/athletes/boris-berian,Boris BERIAN,106.15,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,GOLD,,,1,Jamaica,JM,JAM,https://olympics.com/en/athletes/usain-bolt,Usain BOLT,9.81,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,SILVER,,,2,United States of America,US,USA,https://olympics.com/en/athletes/justin-gatlin,Justin GATLIN,9.89,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,BRONZE,,,3,Canada,CA,CAN,https://olympics.com/en/athletes/andre-de-grasse,Andre DE GRASSE,9.91,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,,,,4,Jamaica,JM,JAM,https://olympics.com/en/athletes/yohan-blake,Yohan BLAKE,9.93,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,,,,5,South Africa,ZA,RSA,https://olympics.com/en/athletes/akani-simbine,Akani SIMBINE,9.94,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,,,,6,Ivory Coast,CI,CIV,https://olympics.com/en/athletes/ben-youssef-meite,Ben Youssef MEITE,9.96,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,,,,7,France,FR,FRA,https://olympics.com/en/athletes/jimmy-vicaut,Jimmy VICAUT,10.04,TIME,2016
Athletics,100m Masculino,rio-2016,Athlete,,,,8,United States of America,US,USA,https://olympics.com/en/athletes/trayvon-bromell,Trayvon BROMELL,10.06,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,GOLD,,,1,Slovakia,SK,SVK,https://olympics.com/en/athletes/matej-toth,Matej TOTH,13258.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,SILVER,,,2,Australia,AU,AUS,https://olympics.com/en/athletes/jared-tallent,Jared TALLENT,13276.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,BRONZE,,,3,Japan,JP,JPN,https://olympics.com/en/athletes/hirooki-arai,Hirooki ARAI,13284.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,4,Canada,CA,CAN,https://olympics.com/en/athletes/evan-dunfee,Evan DUNFEE,13298.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,5,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/wei-yu,Wei YU,13380.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,6,Ireland,IE,IRL,https://olympics.com/en/athletes/robert-heffernan-1,Robert HEFFERNAN,13435.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,7,Norway,NO,NOR,https://olympics.com/en/athletes/havard-haukenes,Havard HAUKENES,13593.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,8,France,FR,FRA,https://olympics.com/en/athletes/yohann-diniz,Yohann DINIZ,13603.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,9,Brazil,BR,BRA,https://olympics.com/en/athletes/caio-bonfim,Caio BONFIM,13622.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,10,Australia,AU,AUS,https://olympics.com/en/athletes/chris-erickson,Chris ERICKSON,13720.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,11,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/zhendong-wang,Zhendong WANG,13730.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,12,New Zealand,NZ,NZL,https://olympics.com/en/athletes/quentin-rew,Quentin REW,13772.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,13,Mexico,MX,MEX,https://olympics.com/en/athletes/horacio-nava,Horacio NAVA,13853.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,14,Japan,JP,JPN,https://olympics.com/en/athletes/takayuki-tanii,Takayuki TANII,13860.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,15,Poland,PL,POL,https://olympics.com/en/athletes/adrian-blocki,Adrian BLOCKI,13891.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,16,Mexico,MX,MEX,https://olympics.com/en/athletes/omar-zepeda,Omar ZEPEDA,13895.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,17,Colombia,CO,COL,https://olympics.com/en/athletes/jorge-armando-ruiz,Jorge Armando RUIZ,13902.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,18,Ukraine,UA,UKR,https://olympics.com/en/athletes/serhiy-budza,Serhiy BUDZA,14002.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,19,Ireland,IE,IRL,https://olympics.com/en/athletes/brendan-boyce,Brendan BOYCE,14039.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,20,Spain,ES,ESP,https://olympics.com/en/athletes/jesus-angel-garcia-1,Jesus Angel GARCIA,14069.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,21,Italy,IT,ITA,https://olympics.com/en/athletes/marco-de-luca,Marco DE LUCA,14080.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,22,Poland,PL,POL,https://olympics.com/en/athletes/rafal-augustyn,Rafal AUGUSTYN,14101.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,23,Finland,FI,FIN,https://olympics.com/en/athletes/jarkko-kinnunen,Jarkko KINNUNEN,14143.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,24,Poland,PL,POL,https://olympics.com/en/athletes/rafal-fedaczynski,Rafal FEDACZYNSKI,14151.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,25,Mexico,MX,MEX,https://olympics.com/en/athletes/jose-leyver-ojeda,Jose Leyver OJEDA,14167.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,26,Slovakia,SK,SVK,https://olympics.com/en/athletes/dusan-majdan,Dusan MAJDAN,14305.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,27,Japan,JP,JPN,https://olympics.com/en/athletes/koichiro-morioka,Koichiro MORIOKA,14339.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,28,Greece,GR,GRE,https://olympics.com/en/athletes/alexandros-papamichail,Alexandros PAPAMICHAIL,14361.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,29,Brazil,BR,BRA,https://olympics.com/en/athletes/jonathan-rieckmann,Jonathan RIECKMANN,14512.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,30,Bolivia,BO,BOL,https://olympics.com/en/athletes/ronal-quispe,Ronal QUISPE,14520.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,31,Romania,RO,ROU,https://olympics.com/en/athletes/narcis-stefan-mihaila,Narcis Stefan MIHAILA,14566.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,32,Portugal,PT,POR,https://olympics.com/en/athletes/pedro-isidro,Pedro ISIDRO,14622.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,33,Lithuania,LT,LTU,https://olympics.com/en/athletes/tadas-suskevicius,Tadas SUSKEVICIUS,14650.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,34,Ecuador,EC,ECU,https://olympics.com/en/athletes/rolando-saquipay,Rolando SAQUIPAY,14849.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,35,India,IN,IND,https://olympics.com/en/athletes/sandeep-kumar-2,Sandeep KUMAR,14875.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,36,Portugal,PT,POR,https://olympics.com/en/athletes/miguel-carvalho,Miguel CARVALHO,14896.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,37,Latvia,LV,LAT,https://olympics.com/en/athletes/arnis-rumbenieks,Arnis RUMBENIEKS,14908.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,38,South Africa,ZA,RSA,https://olympics.com/en/athletes/marc-mundell,Marc MUNDELL,15063.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,39,Ukraine,UA,UKR,https://olympics.com/en/athletes/ivan-banzeruk,Ivan BANZERUK,15111.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,40,Australia,AU,AUS,https://olympics.com/en/athletes/brendon-reading,Brendon READING,15182.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,41,Guatemala,GT,GUA,https://olympics.com/en/athletes/mario-alfonso-bran,Mario Alfonso BRAN,15314.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,42,Serbia,RS,SRB,https://olympics.com/en/athletes/vladimir-savanovic,Vladimir SAVANOVIC,15353.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,43,United States of America,US,USA,https://olympics.com/en/athletes/john-nunn,John NUNN,15372.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,44,Hungary,HU,HUN,,Bence Venyercsán,15555.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,45,Ecuador,EC,ECU,https://olympics.com/en/athletes/claudio-villanueva,Claudio VILLANUEVA,15573.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,46,Serbia,RS,SRB,https://olympics.com/en/athletes/nenad-filipovic,Nenad FILIPOVIC,15941.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,47,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/yucheng-han,Yucheng HAN,16355.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,48,Peru,PE,PER,https://olympics.com/en/athletes/pavel-chihuan,Pavel CHIHUAN,16357.0,TIME,2016
Athletics,Marcha Atlética 50km Masculino,rio-2016,Athlete,,,,49,Serbia,RS,SRB,https://olympics.com/en/athletes/predrag-filipovic,Predrag FILIPOVIC,16788.0,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,GOLD,,,1,United States of America,US,USA,,,199.06,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,SILVER,,,2,Jamaica,JM,JAM,,,200.34,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,BRONZE,,,3,Great Britain,GB,GBR,,,205.88,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,,,,4,Canada,CA,CAN,,,206.43,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,,,,5,Italy,IT,ITA,,,207.05,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,,,,6,Poland,PL,POL,,,207.28,TIME,2016
Athletics,Revezamento 4x400m Feminino,rio-2016,GameTeam,,,,7,Australia,AU,AUS,,,207.45,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,GOLD,,,1,Bahrain,BH,BRN,https://olympics.com/en/athletes/ruth-jebet,Ruth JEBET,539.75,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,SILVER,,,2,Kenya,KE,KEN,https://olympics.com/en/athletes/hyvin-kiyeng-jepkemoi,Hyvin Kiyeng JEPKEMOI,547.12,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,BRONZE,,,3,United States of America,US,USA,https://olympics.com/en/athletes/emma-coburn,Emma COBURN,547.63,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,4,Kenya,KE,KEN,https://olympics.com/en/athletes/beatrice-chepkoech,Beatrice CHEPKOECH,556.05,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,5,Ethiopia,ET,ETH,https://olympics.com/en/athletes/sofia-assefa,Sofia ASSEFA,557.15,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,6,Germany,DE,GER,https://olympics.com/en/athletes/gesa-felicitas-krause,Gesa Felicitas KRAUSE,558.41,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,7,Australia,AU,AUS,https://olympics.com/en/athletes/madeline-heiner-hills,Madeline HEINER HILLS,560.38,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,8,United States of America,US,USA,https://olympics.com/en/athletes/colleen-quigley,Colleen QUIGLEY,561.1,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,9,Australia,AU,AUS,https://olympics.com/en/athletes/genevieve-lacaze,Genevieve LACAZE,561.21,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,10,India,IN,IND,https://olympics.com/en/athletes/lalita-shivaji-babar,Lalita Shivaji BABAR,562.74,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,11,United States of America,US,USA,https://olympics.com/en/athletes/courtney-frerichs,Courtney FRERICHS,562.87,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,12,Tunisia,TN,TUN,https://olympics.com/en/athletes/habiba-ghribi,Habiba GHRIBI,568.75,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,13,Kenya,KE,KEN,https://olympics.com/en/athletes/lydia-chebet-rotich,Lydia Chebet ROTICH,569.9,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,14,Jamaica,JM,JAM,https://olympics.com/en/athletes/aisha-praught,Aisha PRAUGHT,574.2,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,15,Ethiopia,ET,ETH,https://olympics.com/en/athletes/etenesh-diro,Etenesh DIRO,578.77,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,16,Canada,CA,CAN,https://olympics.com/en/athletes/genevieve-lalonde,Genevieve LALONDE,581.88,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,17,Ireland,IE,IRL,https://olympics.com/en/athletes/sara-louise-treacy,Sara Louise TREACY,592.7,TIME,2016
Athletics,3000m com Obstáculos Feminino,rio-2016,Athlete,,,,18,Switzerland,CH,SUI,https://olympics.com/en/athletes/fabienne-schlumpf,Fabienne SCHLUMPF,599.3,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/jemima-jelagat-sumgong,Jemima Jelagat SUMGONG,8644.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,SILVER,,,2,Bahrain,BH,BRN,https://olympics.com/en/athletes/eunice-jepkirui-kirwa,Eunice Jepkirui KIRWA,8653.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,BRONZE,,,3,Ethiopia,ET,ETH,https://olympics.com/en/athletes/mare-dibaba,Mare DIBABA,8670.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,4,Ethiopia,ET,ETH,https://olympics.com/en/athletes/tirfi-tsegaye,Tirfi TSEGAYE,8687.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,5,Belarus,BY,BLR,,Olga Mazuryonok,8688.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,6,United States of America,US,USA,https://olympics.com/en/athletes/shalane-flanagan,Shalane FLANAGAN,8726.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,7,United States of America,US,USA,https://olympics.com/en/athletes/desiree-linden,Desiree LINDEN,8768.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,8,Bahrain,BH,BRN,https://olympics.com/en/athletes/rose-chelimo,Rose CHELIMO,8856.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,9,United States of America,US,USA,https://olympics.com/en/athletes/amy-cragg,Amy CRAGG,8905.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,10,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/hye-song-kim-1,Hye-Song KIM,8916.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,11,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/hye-gyong-kim,Hye-Gyong KIM,8916.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,12,Latvia,LV,LAT,https://olympics.com/en/athletes/jelena-prokopcuka,Jelena PROKOPCUKA,8972.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,13,Italy,IT,ITA,https://olympics.com/en/athletes/valeria-straneo,Valeria STRANEO,8984.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,14,Japan,JP,JPN,https://olympics.com/en/athletes/kayoko-fukushi,Kayoko FUKUSHI,8993.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,15,Peru,PE,PER,https://olympics.com/en/athletes/gladys-tejeda,Gladys TEJEDA,8995.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,16,Portugal,PT,POR,https://olympics.com/en/athletes/ana-dulce-felix,Ana Dulce FELIX,9039.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,17,Lithuania,LT,LTU,https://olympics.com/en/athletes/diana-lobacevske,Diana LOBACEVSKE,9048.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,18,Australia,AU,AUS,https://olympics.com/en/athletes/milly-clark,Milly CLARK,9053.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,19,Japan,JP,JPN,https://olympics.com/en/athletes/tomomi-tanaka,Tomomi TANAKA,9072.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,20,Ireland,IE,IRL,https://olympics.com/en/athletes/fionnuala-mccormack,Fionnuala MCCORMACK,9082.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,21,Poland,PL,POL,https://olympics.com/en/athletes/iwona-lewandowska,Iwona LEWANDOWSKA,9101.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,22,Australia,AU,AUS,https://olympics.com/en/athletes/jessica-trengove,Jessica TRENGOVE,9104.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,23,Poland,PL,POL,https://olympics.com/en/athletes/monika-drybulska,Monika DRYBULSKA,9169.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,24,Canada,CA,CAN,https://olympics.com/en/athletes/lanni-marchant,Lanni MARCHANT,9188.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,25,Italy,IT,ITA,https://olympics.com/en/athletes/catherine-bertone,Catherine BERTONE,9209.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,26,Czech Republic,CZ,CZE,https://olympics.com/en/athletes/eva-vrabcova-nyvltova,Eva VRABCOVA - NYVLTOVA,9231.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,27,Republic of Moldova,MD,MDA,https://olympics.com/en/athletes/lilia-fisikowici,Lilia FISIKOWICI,9245.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,28,Great Britain,GB,GBR,https://olympics.com/en/athletes/alyson-dixon,Alyson DIXON,9251.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,29,Switzerland,CH,SUI,https://olympics.com/en/athletes/maja-neuenschwander,Maja NEUENSCHWANDER,9267.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,30,Great Britain,GB,GBR,https://olympics.com/en/athletes/sonia-samuels,Sonia SAMUELS,9276.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,31,Australia,AU,AUS,https://olympics.com/en/athletes/lisa-jane-weightman,Lisa Jane WEIGHTMAN,9281.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,32,Mexico,MX,MEX,https://olympics.com/en/athletes/madai-perez,Madai PEREZ,9282.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,33,Ukraine,UA,UKR,https://olympics.com/en/athletes/olha-kotovska,Olha KOTOVSKA,9297.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,34,Spain,ES,ESP,https://olympics.com/en/athletes/azucena-diaz,Azucena DIAZ,9302.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,35,Canada,CA,CAN,https://olympics.com/en/athletes/krista-duchene,Krista DUCHENE,9329.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,36,Peru,PE,PER,https://olympics.com/en/athletes/jovana-de-la-cruz,Jovana DE LA CRUZ,9349.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,37,Lithuania,LT,LTU,https://olympics.com/en/athletes/rasa-drazdauskaite,Rasa DRAZDAUSKAITE,9350.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,38,Lithuania,LT,LTU,https://olympics.com/en/athletes/vaida-zusinaite,Vaida ZUSINAITE,9353.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,39,"Hong Kong, China",HK,HKG,https://olympics.com/en/athletes/kit-ching-yiu,Kit-Ching YIU,9371.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,40,Denmark,DK,DEN,https://olympics.com/en/athletes/jessica-draskau-petersson,Jessica DRASKAU-PETERSSON,9374.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,41,Namibia,,NAM,https://olympics.com/en/athletes/beata-naigambo,Beata NAIGAMBO,9392.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,42,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/seul-ki-ahn,Seul-Ki AHN,9410.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,43,Colombia,CO,COL,https://olympics.com/en/athletes/angie-orjuela,Angie ORJUELA,9425.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,44,Germany,DE,GER,https://olympics.com/en/athletes/anja-scherl,Anja SCHERL,9443.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,45,Belarus,BY,BLR,,Marina Domantsevich,9454.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,46,Japan,JP,JPN,https://olympics.com/en/athletes/mai-ito,Mai ITO,9457.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,47,Belgium,BE,BEL,https://olympics.com/en/athletes/veerle-dejaeghere,Veerle DEJAEGHERE,9459.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,48,Mexico,MX,MEX,https://olympics.com/en/athletes/margarita-hernandez,Margarita HERNANDEZ,9495.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,49,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/kum-ok-kim,Kum Ok KIM,9504.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,50,Algeria,DZ,ALG,https://olympics.com/en/athletes/kenza-dahmani-tifahi,Kenza DAHMANI TIFAHI,9517.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,51,Finland,FI,FIN,https://olympics.com/en/athletes/anne-mari-hyrylainen,Anne-Mari HYRYLAINEN,9542.0,TIME,2016
Athletics,Maratona Feminina,rio-2016,Athlete,,,,52,Hungary,HU,HUN,https://olympics.com/en/athletes/zsofia-erdelyi,Zsofia ERDELYI,9544.0,TIME,2016
